clone_type,feature,coefficient,importance_abs,interpretation
0,embedding_cosine_similarity,-1.174155508992269,1.174155508992269,aleja_de_la_clase
0,tfidf_cosine_similarity,1.0879683684147956,1.0879683684147956,empuja_hacia_la_clase
0,jaccard_similarity,-0.8298966656194456,0.8298966656194456,aleja_de_la_clase
0,apted_tree_edit_similarity,-0.7232045933462891,0.7232045933462891,aleja_de_la_clase
0,ast_sequence_similarity,-0.683753017888051,0.683753017888051,aleja_de_la_clase
0,tree_edit_similarity,-0.664697176988144,0.664697176988144,aleja_de_la_clase
0,entropy_difference,0.5329193996601095,0.5329193996601095,empuja_hacia_la_clase
0,markov_similarity,0.4996879308857285,0.4996879308857285,empuja_hacia_la_clase
0,ast_node_count_similarity,0.48779916945735907,0.48779916945735907,empuja_hacia_la_clase
0,ast_node_type_jaccard,0.4390121947612913,0.4390121947612913,empuja_hacia_la_clase
1,embedding_cosine_similarity,1.4376200484842423,1.4376200484842423,empuja_hacia_la_clase
1,string_similarity_ratio,1.4298663686756352,1.4298663686756352,empuja_hacia_la_clase
1,ast_node_count_similarity,0.7888875209192303,0.7888875209192303,empuja_hacia_la_clase
1,ast_sequence_similarity,-0.6232784392779547,0.6232784392779547,aleja_de_la_clase
1,kl_similarity,0.5434165623030929,0.5434165623030929,empuja_hacia_la_clase
1,ast_depth_similarity,-0.43638753409512293,0.43638753409512293,aleja_de_la_clase
1,tfidf_cosine_similarity,-0.32324459727600746,0.32324459727600746,aleja_de_la_clase
1,apted_tree_edit_similarity,0.314975738070794,0.314975738070794,empuja_hacia_la_clase
1,entropy_difference,0.28784018948132795,0.28784018948132795,empuja_hacia_la_clase
1,ast_node_type_jaccard,-0.21329121415456803,0.21329121415456803,aleja_de_la_clase
2,tree_edit_similarity,1.5315026198093262,1.5315026198093262,empuja_hacia_la_clase
2,string_similarity_ratio,-1.2652133187173424,1.2652133187173424,aleja_de_la_clase
2,ast_sequence_similarity,1.1369029577259224,1.1369029577259224,empuja_hacia_la_clase
2,apted_tree_edit_similarity,1.0773991400391252,1.0773991400391252,empuja_hacia_la_clase
2,entropy_difference,-0.8156263049151392,0.8156263049151392,aleja_de_la_clase
2,embedding_cosine_similarity,-0.7394024464930115,0.7394024464930115,aleja_de_la_clase
2,kl_similarity,0.6179225692548069,0.6179225692548069,empuja_hacia_la_clase
2,ast_depth_similarity,0.4549945710828046,0.4549945710828046,empuja_hacia_la_clase
2,jaccard_similarity,-0.2709288848747587,0.2709288848747587,aleja_de_la_clase
2,tfidf_cosine_similarity,-0.24984310455589423,0.24984310455589423,aleja_de_la_clase
3,embedding_cosine_similarity,0.9819472592885962,0.9819472592885962,empuja_hacia_la_clase
3,jaccard_similarity,0.9767804127376064,0.9767804127376064,empuja_hacia_la_clase
3,ast_node_count_similarity,-0.8156341279346472,0.8156341279346472,aleja_de_la_clase
3,ast_sequence_similarity,0.6294364818092296,0.6294364818092296,empuja_hacia_la_clase
3,tfidf_cosine_similarity,0.5016817066251994,0.5016817066251994,empuja_hacia_la_clase
3,ast_node_type_jaccard,-0.49755015822766996,0.49755015822766996,aleja_de_la_clase
3,markov_similarity,-0.4503746625180376,0.4503746625180376,aleja_de_la_clase
3,kl_similarity,-0.40739905978497853,0.40739905978497853,aleja_de_la_clase
3,tree_edit_similarity,-0.37711776125767466,0.37711776125767466,aleja_de_la_clase
3,apted_tree_edit_similarity,0.3138277646045391,0.3138277646045391,empuja_hacia_la_clase
